Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen,Precio_Promedio,Diferencia,Patron_Ganancia,Variabilidad
2022-04-21,41371515625,42893582031,40063828125,40527363281,35372786395,0,0.0,Pérdida,-0.31
2022-04-22,40525863281,40777757813,39315417969,39740320313,28011716745,0,0.0,Pérdida,-2.04
2022-04-23,39738722656,39935859375,39352203125,39486730469,16138021249,0,0.0,Pérdida,-1.94
2022-04-24,39478375000,39845925781,39233539063,39469292969,17964398167,0,0.0,Pérdida,-0.66
2022-04-25,39472605469,40491753906,38338378906,40458308594,35445730570,1,1.0,Ganancia,-0.01
2022-04-26,40448421875,40713890625,37884984375,38117460938,34569088416,0,-1.0,Pérdida,2.47
2022-04-27,38120300781,39397917969,37997312500,39241121094,30981015184,1,1.0,Ganancia,-5.76
2022-04-28,39241429688,40269464844,38941421875,39773828125,33903704907,1,0.0,Pérdida,2.94
2022-04-29,39768617188,39887269531,38235535156,38609824219,30882994649,0,-1.0,Pérdida,1.34
2022-04-30,38605859375,38771210938,37697941406,37714875000,23895713731,0,0.0,Pérdida,-2.92
2022-01-05,37713265625,38627859375,37585789063,38469093750,27002760110,1,1.0,Ganancia,-2.31
2022-02-05,38472187500,39074972656,38156562500,38529328125,32922642426,1,0.0,Pérdida,2.01
2022-03-05,38528109375,38629996094,37585621094,37750453125,27326943244,0,-1.0,Pérdida,0.15
2022-04-05,37748011719,39902949219,37732058594,39698371094,36754404490,1,1.0,Ganancia,-2.02
2022-05-05,39695746094,39789281250,35856515625,36575140625,43106256317,0,-1.0,Pérdida,5.16
2022-06-05,36573183594,36624359375,35482132813,36040921875,37795577489,0,0.0,Pérdida,-7.87
2022-07-05,36042503906,36129925781,34940824219,35501953125,24375896406,0,0.0,Pérdida,-1.45
2022-08-05,35502941406,35502941406,33878964844,34059265625,36763041910,0,0.0,Pérdida,-1.5
2022-09-05,34060015625,34222074219,30296953125,30296953125,63355494961,0,0.0,Pérdida,-4.06
2022-10-05,30273654297,32596308594,29944802734,31022906250,59811038817,1,1.0,Ganancia,-11.12
2022-11-05,31016183594,32013402344,28170414063,28936355469,70388855818,0,-1.0,Pérdida,2.45
2022-12-05,28936734375,30032439453,26350490234,29047751953,66989173272,1,1.0,Ganancia,-6.7
2022-05-13,29030910156,30924802734,28782330078,29283103516,42841124537,1,0.0,Pérdida,0.33
2022-05-14,29285642578,30192802734,28702910156,30101265625,28579868620,1,0.0,Pérdida,0.88
2022-05-15,30098585938,31308191406,29527740234,31305113281,25835372065,1,0.0,Pérdida,2.78
2022-05-16,31304375000,31305341797,29251884766,29862917969,32613897286,0,-1.0,Pérdida,4.01
2022-05-17,29862408203,30694490234,29570302734,30425857422,29101473475,1,1.0,Ganancia,-4.61
2022-05-18,30424478516,30618716797,28720271484,28720271484,31285268319,0,-1.0,Pérdida,1.88
2022-05-19,28720359375,30430751953,28708955078,30314333984,33773447707,1,1.0,Ganancia,-5.6
2022-05-20,30311119141,30664976563,28793605469,29200740234,30749382605,0,-1.0,Pérdida,5.54
2022-05-21,29199859375,29588869141,29027394531,29432226563,17274840442,1,1.0,Ganancia,-3.67
2022-05-22,29432472656,30425861328,29275183594,30323722656,21631532270,1,0.0,Pérdida,0.8
2022-05-23,30309396484,30590585938,28975560547,29098910156,31483454557,0,-1.0,Pérdida,2.98
2022-05-24,29101125000,29774355469,28786589844,29655585938,26616506245,1,1.0,Ganancia,-3.99
2022-05-25,29653134766,30157785156,29384949219,29562361328,27525063551,0,-1.0,Pérdida,1.9
2022-05-26,29564777344,29834160156,28261906250,29267224609,36774325352,0,0.0,Pérdida,-0.3
2022-05-27,29251140625,29346943359,28326613281,28627574219,36582005748,0,0.0,Pérdida,-1.06
2022-05-28,28622625000,28814900391,28554566406,28814900391,35519577634,1,1.0,Ganancia,-2.15
2022-05-29,29019867188,29498009766,28841107422,29445957031,18093886409,1,0.0,Pérdida,1.39
2022-05-30,29443365234,31949630859,29303572266,31726390625,39277993274,1,0.0,Pérdida,1.46
2022-05-31,31723865234,32249863281,31286154297,31792310547,33538210634,1,0.0,Pérdida,7.75
2022-01-06,31792554688,31957285156,29501587891,29799080078,41135817341,0,-1.0,Pérdida,0.22
2022-02-06,29794890625,30604734375,29652705078,30467488281,29083562061,1,1.0,Ganancia,-6.28
2022-03-06,30467806641,30633035156,29375689453,29704390625,26175547452,0,-1.0,Pérdida,2.26
2022-04-06,29706138672,29930564453,29500005859,29832914063,16588370958,1,1.0,Ganancia,-2.5
2022-05-06,29835117188,30117744141,29574449219,29906662109,17264085441,1,0.0,Pérdida,0.43
2022-06-06,29910283203,31693291016,29894187500,31370671875,31947336829,1,0.0,Pérdida,0.25
2022-07-06,31371742188,31489683594,29311683594,31155478516,40770974039,0,-1.0,Pérdida,4.89
2022-08-06,31151480469,31253691406,29944404297,30214355469,30242059107,0,0.0,Pérdida,-0.7
2022-09-06,30215279297,30609310547,30020265625,30111998047,21692004719,0,0.0,Pérdida,-3.01
2022-10-06,30110330078,30245808594,28978146484,29083804688,29867476527,0,0.0,Pérdida,-0.35
2022-11-06,29084666016,29401916016,28236212891,28360810547,27246574439,0,0.0,Pérdida,-3.41
2022-12-06,28373513672,28502685547,26762648438,26762648438,34163220274,0,0.0,Pérdida,-2.45
2022-06-13,26737578125,26795589844,22141257813,22487388672,68204556440,0,0.0,Pérdida,-5.77
2022-06-14,22487986328,23018951172,20950818359,22206792969,50913575242,0,0.0,Pérdida,-15.89
2022-06-15,22196730469,22642671875,20178376953,22572839844,54912007015,1,1.0,Ganancia,-1.3
2022-06-16,22576304688,22868921875,20265226563,20381650391,31183975654,0,-1.0,Pérdida,1.71
2022-06-17,20385718750,21243312500,20326519531,20471482422,27132421514,1,1.0,Ganancia,-9.7
2022-06-18,20473425781,20736041016,17708623047,19017642578,42009436760,0,-1.0,Pérdida,0.43
2022-06-19,19010902344,20683822266,18067152344,20553271484,35329942625,1,1.0,Ganancia,-7.14
2022-06-20,20553371094,20913322266,19689169922,20599537109,30818458597,1,0.0,Pérdida,8.11
2022-06-21,20594294922,21620628906,20415062500,20710597656,28970212744,1,0.0,Pérdida,0.2
2022-06-22,20719414063,20835750000,19848078125,19987029297,28574793478,0,-1.0,Pérdida,0.61
2022-06-23,19986607422,21135761719,19950117188,21085876953,26188097173,1,1.0,Ganancia,-3.54
2022-06-24,21084648438,21472917969,20777511719,21231656250,24957784918,1,0.0,Pérdida,5.49
2022-06-25,21233609375,21520914063,20964585938,21502337891,18372538715,1,0.0,Pérdida,0.71
2022-06-26,21496494141,21783724609,21016269531,21027294922,18027170497,0,-1.0,Pérdida,1.24
2022-06-27,21028238281,21478089844,20620199219,20735478516,20965695707,0,0.0,Pérdida,-2.18
2022-06-28,20731544922,21164423828,20228812500,20280634766,21381535161,0,0.0,Pérdida,-1.41
2022-06-29,20281169922,20364156250,19937791016,20104023438,23552740328,0,0.0,Pérdida,-2.17
2022-06-30,20108312500,20141160156,18729656250,19784726563,26267239923,0,0.0,Pérdida,-0.85
2022-01-07,19820470703,20632671875,19073708984,19269367188,30767551159,0,0.0,Pérdida,-1.43
2022-02-07,19274835938,19371748047,19027082031,19242255859,18100418740,0,0.0,Pérdida,-2.75
2022-03-07,19242095703,19558269531,18966951172,19297076172,16390821947,1,1.0,Ganancia,-0.17
2022-04-07,19297314453,20258748047,19063066406,20231261719,21594638208,1,0.0,Pérdida,0.29
2022-05-07,20225353516,20635466797,19341232422,20190115234,26715546990,0,-1.0,Pérdida,4.81
2022-06-07,20194619141,20595529297,19823511719,20548246094,24598943708,1,1.0,Ganancia,-0.15
2022-07-07,20547814453,21771816406,20296103516,21637587891,25814972520,1,0.0,Pérdida,1.75
2022-08-07,21637154297,22314941406,21257453125,21731117188,49899834488,1,0.0,Pérdida,5.3
2022-09-07,21716828125,21877138672,21445957031,21592207031,29641127858,0,-1.0,Pérdida,0.37
2022-10-07,21591080078,21591080078,20727123047,20860449219,28688807249,0,0.0,Pérdida,-0.58
2022-11-07,20856353516,20856353516,19924539063,19970556641,24150249025,0,0.0,Pérdida,-3.4
2022-12-07,19970474609,20043445313,19308531250,19323914063,25810220018,0,0.0,Pérdida,-4.25
2022-07-13,19325972656,20223052734,18999953125,20212074219,33042430345,1,1.0,Ganancia,-3.23
2022-07-14,20211466797,20789894531,19689257813,20569919922,31158743333,1,0.0,Pérdida,4.58
2022-07-15,20573156250,21138244141,20397000000,20836328125,25905575359,1,0.0,Pérdida,1.79
2022-07-16,20834103516,21514404297,20518898438,21190316406,24302954056,1,0.0,Pérdida,1.27
2022-07-17,21195041016,21600640625,20778179688,20779343750,22927802083,0,-1.0,Pérdida,1.73
2022-07-18,20781912109,22633033203,20781912109,22485689453,39974475562,1,1.0,Ganancia,-1.95
2022-07-19,22467849609,23666962891,21683406250,23389433594,48765202697,1,0.0,Pérdida,8.11
2022-07-20,23393191406,24196818359,23009949219,23231732422,42932549127,0,-1.0,Pérdida,4.12
2022-07-21,23233201172,23388322266,22431148438,23164628906,33631012204,0,0.0,Pérdida,-0.68
2022-07-22,23163751953,23671927734,22603416016,22714978516,31421555646,0,0.0,Pérdida,-0.3
2022-07-23,22706984375,22977210938,22002910156,22465478516,24021799169,0,0.0,Pérdida,-1.97
2022-07-24,22465509766,22974001953,22306839844,22609164063,23565495303,1,1.0,Ganancia,-1.06
2022-07-25,22607156250,22649121094,21361642578,21361701172,35574561406,0,-1.0,Pérdida,0.63
2022-07-26,21361121094,21361121094,20776816406,21239753906,28624673855,0,0.0,Pérdida,-5.51
2022-07-27,21244169922,22986529297,21070806641,22930548828,31758955233,1,1.0,Ganancia,-0.55
2022-07-28,22933640625,24110470703,22722265625,23843886719,40212386158,1,0.0,Pérdida,7.95
2022-07-29,23845212891,24294787109,23481173828,23804632813,35887249746,0,-1.0,Pérdida,3.97
2022-07-30,23796818359,24572580078,23580507813,23656207031,28148218301,0,0.0,Pérdida,-0.2
2022-07-31,23652070313,24121642578,23275703125,23336896484,23553591896,0,0.0,Pérdida,-0.61
2022-01-08,23336718750,23464787109,22890796875,23314199219,25849159141,0,0.0,Pérdida,-1.33
2022-02-08,23308433594,23415041016,22710083984,22978117188,28389250717,0,0.0,Pérdida,-0.12
2022-03-08,22981302734,23578650391,22747835938,22846507813,26288169966,0,0.0,Pérdida,-1.4
2022-04-08,22848214844,23198009766,22485701172,22630957031,25120229769,0,0.0,Pérdida,-0.58
2022-05-08,22626833984,23422828125,22612177734,23289314453,28881249043,1,1.0,Ganancia,-0.97
2022-06-08,23291423828,23326562500,22961279297,22961279297,15978259885,0,-1.0,Pérdida,2.94
2022-07-08,22963505859,23359009766,22894556641,23175890625,15886817043,1,1.0,Ganancia,-1.41
2022-08-08,23179527344,24203689453,23176546875,23809486328,28575544847,1,0.0,Pérdida,0.94
2022-09-08,23811484375,23898615234,22982000000,23164318359,23555719219,0,-1.0,Pérdida,2.73
2022-10-08,23162898438,24127414063,22771519531,23947642578,32837431722,1,1.0,Ganancia,-2.72
2022-11-08,23948345703,24822628906,23900996094,23957529297,37127036580,1,0.0,Pérdida,3.39
2022-12-08,23957203125,24412566406,23657265625,24402818359,27265804688,1,0.0,Pérdida,0.04
2022-08-13,24402187500,24860050781,24346115234,24424068359,22987346289,1,0.0,Pérdida,1.86
2022-08-14,24429056641,24974914063,24206259766,24319333984,22994133555,0,-1.0,Pérdida,0.11
2022-08-15,24318316406,25135589844,23839775391,24136972656,35123501685,0,0.0,Pérdida,-0.45
2022-08-16,24126136719,24228416016,23733500000,23883291016,27753685646,0,0.0,Pérdida,-0.79
2022-08-17,23881316406,24407058594,23243353516,23335998047,30931623076,0,0.0,Pérdida,-1.01
2022-08-18,23341039063,23563832031,23177601563,23212738281,23747613147,0,0.0,Pérdida,-2.26
2022-08-19,23213312500,23213312500,20868847656,20877552734,40509610260,0,0.0,Pérdida,-0.55
2022-08-20,20872841797,21350806641,20856730469,21166060547,27595671000,1,1.0,Ganancia,-10.08
2022-08-21,21160392578,21668845703,21103197266,21534121094,23102307723,1,0.0,Pérdida,1.38
2022-08-22,21531462891,21531462891,20939183594,21398908203,31666498758,0,-1.0,Pérdida,1.75
2022-08-23,21401044922,21646203125,20955138672,21528087891,31878280659,1,1.0,Ganancia,-0.61
2022-08-24,21526455078,21783076172,21195005859,21395019531,31962253368,0,-1.0,Pérdida,0.59
2022-08-25,21395458984,21789636719,21362441406,21600904297,31028679593,1,1.0,Ganancia,-0.61
2022-08-26,21596085938,21804908203,20199482422,20260019531,42326789564,0,-1.0,Pérdida,0.94
2022-08-27,20262480469,20340775391,19890523438,20041738281,30116729776,0,0.0,Pérdida,-6.18
2022-08-28,20041035156,20139054688,19616814453,19616814453,24366810591,0,0.0,Pérdida,-1.09
2022-08-29,19615154297,20357462891,19600785156,20297994141,32637854078,1,1.0,Ganancia,-2.13
2022-08-30,20298611328,20542644531,19617640625,19796808594,34483360283,0,-1.0,Pérdida,3.48
2022-08-31,19799582031,20420990234,19799582031,20049763672,33225232872,1,1.0,Ganancia,-2.46
2022-01-09,20050498047,20198390625,19653968750,20127140625,30182031010,1,0.0,Pérdida,1.27
2022-02-09,20126072266,20401568359,19814765625,19969771484,29123998928,0,-1.0,Pérdida,0.38
2022-03-09,19969718750,20037009766,19698355469,19832087891,23613051457,0,0.0,Pérdida,-0.78
2022-04-09,19832470703,19999689453,19636816406,19986712891,25245861652,1,1.0,Ganancia,-0.69
2022-05-09,19988789063,20031160156,19673046875,19812371094,28813460025,0,-1.0,Pérdida,0.79
2022-06-09,19817724609,20155269531,18800171875,18837667969,43403978910,0,0.0,Pérdida,-0.86
2022-07-09,18837683594,19427171875,18644466797,19290324219,35239757134,1,1.0,Ganancia,-4.95
2022-08-09,19289941406,19417351563,19076714844,19329833984,32194477850,1,0.0,Pérdida,2.4
2022-09-09,19328140625,21439410156,19310962891,21381152344,48469528171,1,0.0,Pérdida,0.2
2022-10-09,21376912109,21760275391,21168722656,21680539063,36913738894,1,0.0,Pérdida,10.6
2022-11-09,21678542969,21770552734,21406945313,21769255859,34493951963,1,0.0,Pérdida,1.41
2022-12-09,21770148438,22439181641,21603896484,22370449219,50212088965,1,0.0,Pérdida,0.42
2022-09-13,22371480469,22673820313,20062669922,20296707031,51091116622,0,-1.0,Pérdida,2.76
2022-09-14,20184554688,20467201172,19793396484,20241089844,37872380889,1,1.0,Ganancia,-9.78
2022-09-15,20242289063,20318166016,19636734375,19701210938,36389011503,0,-1.0,Pérdida,0.29
2022-09-16,19704005859,19870628906,19400076172,19772583984,30123362273,1,1.0,Ganancia,-2.66
2022-09-17,19777033203,20162531250,19777033203,20127576172,24957448100,1,0.0,Pérdida,0.37
2022-09-18,20127234375,20127234375,19387492188,19419505859,31254779144,0,-1.0,Pérdida,1.77
2022-09-19,19418572266,19639480469,18390318359,19544128906,40177002624,1,1.0,Ganancia,-3.52
2022-09-20,19545591797,19602457031,18813455078,18890789063,36791346508,0,-1.0,Pérdida,0.65
2022-09-21,18891283203,19674630859,18290314453,18547400391,46363793975,0,0.0,Pérdida,-3.35
2022-09-22,18534650391,19456910156,18415591797,19413550781,41135767926,1,1.0,Ganancia,-1.89
2022-09-23,19412400391,19464671875,18617552734,19297638672,38896078052,0,-1.0,Pérdida,4.74
2022-09-24,19296990234,19310197266,18861974609,18937011719,26149643168,0,0.0,Pérdida,-0.59
2022-09-25,18936310547,19134732422,18696468750,18802097656,23359966112,0,0.0,Pérdida,-1.87
2022-09-26,18803900391,19274873047,18721285156,19222671875,44148798321,1,1.0,Ganancia,-0.7
2022-09-27,19221839844,20338455078,18915667969,19110546875,58571439619,0,-1.0,Pérdida,2.22
2022-09-28,19104621094,19688343750,18553296875,19426720703,53071298734,1,1.0,Ganancia,-0.61
2022-09-29,19427779297,19589265625,18924353516,19573050781,41037843771,1,0.0,Pérdida,1.69
2022-09-30,19573431641,20109849609,19265662109,19431789063,43975248085,0,-1.0,Pérdida,0.75
2022-01-10,19431105469,19471154297,19231082031,19312095703,18719537670,0,0.0,Pérdida,-0.73
2022-02-10,19311849609,19370308594,18970621094,19044107422,20765955327,0,0.0,Pérdida,-0.61
2022-03-10,19044068359,19653542969,19025226563,19623580078,30484729489,1,1.0,Ganancia,-1.39
2022-04-10,19623583984,20380343750,19523839844,20336843750,35887278685,1,0.0,Pérdida,3.04
2022-05-10,20335900391,20343748047,19801800781,20160716797,33223790572,0,-1.0,Pérdida,3.63
2022-06-10,20161039063,20408392578,19900087891,19955443359,34711412966,0,0.0,Pérdida,-0.86
2022-07-10,19957558594,20041085938,19395792969,19546849609,29227315390,0,0.0,Pérdida,-1.01
2022-08-10,19546328125,19601695313,19299414063,19416568359,16437423167,0,0.0,Pérdida,-2.06
2022-09-10,19417478516,19542539063,19349259766,19446425781,16837262532,1,1.0,Ganancia,-0.66
2022-10-10,19446416016,19515466797,19102978516,19141484375,27425022774,0,-1.0,Pérdida,0.15
2022-11-10,19139000000,19241960938,18925603516,19051417969,28711532910,0,0.0,Pérdida,-1.58
2022-12-10,19052646484,19203199219,19029757813,19157445313,24950173846,1,1.0,Ganancia,-0.45
2022-10-13,19156966797,19453328125,18319822266,19382904297,44219840004,1,0.0,Pérdida,0.55
2022-10-14,19382533203,19889146484,19115408203,19185656250,38452356727,0,-1.0,Pérdida,1.18
2022-10-15,19185437500,19212541016,19019250000,19067634766,16192235532,0,0.0,Pérdida,-1.02
2022-10-16,19068914063,19389603516,19068914063,19268093750,17988916650,1,1.0,Ganancia,-0.61
2022-10-17,19268562500,19635802734,19173333984,19550757813,27472552998,1,0.0,Pérdida,1.05
2022-10-18,19550466797,19666994141,19144769531,19334416016,30580012344,0,-1.0,Pérdida,1.46
2022-10-19,19335027344,19348416016,19127687500,19139535156,22425387184,0,0.0,Pérdida,-1.1
2022-10-20,19138085938,19315199219,18971458984,19053740234,24493974420,0,0.0,Pérdida,-1.02
2022-10-21,19053203125,19237384766,18770970703,19172468750,32459287866,1,1.0,Ganancia,-0.44
2022-10-22,19172380859,19248068359,19132244141,19208189453,16104440957,1,0.0,Pérdida,0.63
2022-10-23,19207734375,19646652344,19124197266,19567007813,22128794335,1,0.0,Pérdida,0.18
2022-10-24,19567769531,19589125000,19206324219,19345572266,30202235805,0,-1.0,Pérdida,1.87
2022-10-25,19344964844,20348412109,19261447266,20095857422,47761524910,1,1.0,Ganancia,-1.14
2022-10-26,20092236328,20938134766,20076117188,20770441406,58895950537,1,0.0,Pérdida,3.86
2022-10-27,20772802734,20854044922,20255373047,20285835938,49625110402,0,-1.0,Pérdida,3.39
2022-10-28,20287957031,20724980469,20086068359,20595351563,43994715910,1,1.0,Ganancia,-2.33
2022-10-29,20595103516,20988394531,20566484375,20818476563,40369840645,1,0.0,Pérdida,1.51
2022-10-30,20817982422,20917005859,20547462891,20635603516,31486345556,0,-1.0,Pérdida,1.08
2022-10-31,20633695313,20795320313,20287458984,20495773438,45668466815,0,0.0,Pérdida,-0.89
2022-01-11,20494898438,20647289063,20359845703,20485273438,39819303159,0,0.0,Pérdida,-0.67
2022-02-11,20482958984,20742810547,20087134766,20159503906,55552169483,0,0.0,Pérdida,-0.06
2022-03-11,20162689453,20382095703,20086240234,20209988281,43228750179,1,1.0,Ganancia,-1.56
2022-04-11,20208769531,21209560547,20188019531,21147230469,64072727950,1,0.0,Pérdida,0.23
2022-05-11,21144832031,21446886719,21097634766,21282691406,37846047609,1,0.0,Pérdida,4.63
2022-06-11,21285056641,21345376953,20920191406,20926486328,35082693210,0,-1.0,Pérdida,0.66
2022-07-11,20924621094,21053246094,20489972656,20602816406,53510852236,0,0.0,Pérdida,-1.69
2022-08-11,20600671875,20664607422,17603544922,18541271484,118992465607,0,0.0,Pérdida,-1.55
2022-09-11,18543761719,18590458984,15682692383,15880780273,102905151606,0,0.0,Pérdida,-9.98
2022-10-11,15883158203,18054312500,15834018555,17586771484,83202283721,1,1.0,Ganancia,-14.35
2022-11-11,17583251953,17650943359,16543482422,17034292969,55871616488,0,-1.0,Pérdida,10.7
2022-12-11,17036875000,17066675781,16651775391,16799185547,29717699419,0,0.0,Pérdida,-3.11
2022-11-13,16799722656,16920765625,16320634766,16353365234,27209183682,0,0.0,Pérdida,-1.39
2022-11-14,16352028320,17109324219,15872941406,16618199219,49630243054,1,1.0,Ganancia,-2.66
2022-11-15,16617484375,17051962891,16542550781,16884613281,36599436183,1,0.0,Pérdida,1.62
2022-11-16,16884341797,16960294922,16430111328,16669439453,33925512989,0,-1.0,Pérdida,1.61
2022-11-17,16670425781,16726439453,16460683594,16687517578,27868914022,1,1.0,Ganancia,-1.27
2022-11-18,16687912109,16947058594,16564611328,16697777344,26862218609,1,0.0,Pérdida,0.1
2022-11-19,16696220703,16797876953,16570410156,16711546875,16106223492,1,0.0,Pérdida,0.05
2022-11-20,16712919922,16746779297,16248692383,16291832031,21313378652,0,-1.0,Pérdida,0.1
2022-11-21,16291223633,16291223633,15599046875,15787284180,37429485518,0,0.0,Pérdida,-2.52
2022-11-22,15782300781,16253047852,15656606445,16189769531,30726828760,1,1.0,Ganancia,-3.12
2022-11-23,16195588867,16638193359,16170502930,16610707031,32958875628,1,0.0,Pérdida,2.62
2022-11-24,16611636719,16771474609,16501767578,16604464844,26129037414,0,-1.0,Pérdida,2.57
2022-11-25,16602269531,16603316406,16388404297,16521841797,18678255976,0,0.0,Pérdida,-0.06
2022-11-26,16521576172,16666863281,16416228516,16464281250,18000008764,0,0.0,Pérdida,-0.49
2022-11-27,16463882813,16594406250,16437025391,16444626953,20443898509,0,0.0,Pérdida,-0.35
2022-11-28,16440222656,16482933594,16054530273,16217322266,27743025156,0,0.0,Pérdida,-0.14
2022-11-29,16217639648,16522257813,16139396484,16444982422,23581685468,1,1.0,Ganancia,-1.35
2022-11-30,16445476563,17190937500,16445476563,17168566406,29523576583,1,0.0,Pérdida,1.4
2022-01-12,17168001953,17197498047,16888388672,16967132813,22895392882,0,-1.0,Pérdida,4.39
2022-02-12,16968683594,17088660156,16877880859,17088660156,19539705127,1,1.0,Ganancia,-1.16
2022-03-12,17090097656,17116041016,16888140625,16908236328,16217776704,0,-1.0,Pérdida,0.72
2022-04-12,16908169922,17157767578,16903439453,17130486328,16824520830,1,1.0,Ganancia,-1.06
2022-05-12,17128894531,17378152344,16922431641,16974826172,22209086834,0,-1.0,Pérdida,1.31
2022-06-12,16975238281,17091863281,16939921875,17089503906,19889922369,1,1.0,Ganancia,-0.9
2022-07-12,17089505859,17109376953,16750558594,16848126953,19675404389,0,-1.0,Pérdida,0.67
2022-08-12,16847349609,17267916016,16788783203,17233474609,20496603770,1,1.0,Ganancia,-1.42
2022-09-12,17232148438,17280546875,17100835938,17133152344,20328426366,0,-1.0,Pérdida,2.28
2022-10-12,17134220703,17216826172,17120683594,17128724609,12706781969,0,0.0,Pérdida,-0.57
2022-11-12,17129710938,17245634766,17091820313,17104193359,14122486832,0,0.0,Pérdida,-0.03
2022-12-12,17102500000,17212564453,16899394531,17206437500,19617581341,1,1.0,Ganancia,-0.16
2022-12-13,17206441406,17930085938,17111763672,17781318359,26634741631,1,0.0,Pérdida,0.61
2022-12-14,17782066406,18318531250,17739513672,17815650391,25534481470,1,0.0,Pérdida,3.35
2022-12-15,17813644531,17846744141,17322589844,17364865234,20964448341,0,-1.0,Pérdida,0.18
2022-12-16,17364546875,17505525391,16584701172,16647484375,24031608960,0,0.0,Pérdida,-2.52
2022-12-17,16646982422,16800589844,16614029297,16795091797,14463581825,1,1.0,Ganancia,-4.13
2022-12-18,16795609375,16815386719,16697820313,16757976563,10924354698,0,-1.0,Pérdida,0.89
2022-12-19,16759041016,16807527344,16398136719,16439679688,17221074814,0,0.0,Pérdida,-0.22
2022-12-20,16441787109,17012984375,16427867188,16906304688,22722096615,1,1.0,Ganancia,-1.89
2022-12-21,16904527344,16916800781,16755912109,16817535156,14882945045,0,-1.0,Pérdida,2.81
2022-12-22,16818380859,16866673828,16592408203,16830341797,16441573050,1,1.0,Ganancia,-0.51
2022-12-23,16829644531,16905218750,16794458984,16796953125,15329265213,0,-1.0,Pérdida,0.07
2022-12-24,16796976563,16864703125,16793527344,16847755859,9744636213,1,1.0,Ganancia,-0.19
2022-12-25,16847505859,16860554688,16755253906,16841986328,11656379938,0,-1.0,Pérdida,0.3
2022-12-26,16842250000,16920123047,16812369141,16919804688,11886957804,1,1.0,Ganancia,-0.03
2022-12-27,16919291016,16959845703,16642072266,16717173828,15748580239,0,-1.0,Pérdida,0.46
2022-12-28,16716400391,16768169922,16497556641,16552572266,17005713920,0,0.0,Pérdida,-1.2
2022-12-29,16552322266,16651755859,16508683594,16642341797,14472237479,1,1.0,Ganancia,-0.98
2022-12-30,16641330078,16643427734,16408474609,16602585938,15929162910,0,-1.0,Pérdida,0.54
2022-12-31,16603673828,16628986328,16517519531,16547496094,11239186456,0,0.0,Pérdida,-0.23
2023-01-01,16547914063,16630439453,16521234375,16625080078,9244361700,1,1.0,Ganancia,-0.34
2023-02-01,16625509766,16759343750,16572228516,16688470703,12097775227,1,0.0,Pérdida,0.47
2023-03-01,16688847656,16760447266,16622371094,16679857422,13903079207,0,-1.0,Pérdida,0.38
2023-04-01,16680205078,16964585938,16667763672,16863238281,18421743322,1,1.0,Ganancia,-0.05
2023-05-01,16863472656,16884021484,16790283203,16836736328,13692758566,0,-1.0,Pérdida,1.1
2023-06-01,16836472656,16991994141,16716421875,16951968750,14413662913,1,1.0,Ganancia,-0.16
2023-07-01,16952117188,16975017578,16914191406,16955078125,7714767174,1,0.0,Pérdida,0.69
2023-08-01,16954146484,17091144531,16924050781,17091144531,9768827914,1,0.0,Pérdida,0.01
2023-09-01,17093992188,17389957031,17093992188,17196554688,18624736866,1,0.0,Pérdida,0.82
2023-10-01,17192949219,17484720703,17162990234,17446292969,15808338949,1,0.0,Pérdida,0.58
2023-11-01,17446359375,17934896484,17337994141,17934896484,18372283782,1,0.0,Pérdida,1.47
2023-12-01,18117593750,19030087891,17995203125,18869587891,34971338710,1,0.0,Pérdida,3.85
2023-01-13,18868906250,19964322266,18753164063,19909574219,29225029694,1,0.0,Pérdida,4.15
2023-01-14,19910537109,21075142578,19907828125,20976298828,38967784639,1,0.0,Pérdida,5.52
2023-01-15,20977484375,20993748047,20606986328,20880798828,19298407543,0,-1.0,Pérdida,5.36
2023-01-16,20882224609,21360875000,20715746094,21169632813,26792494050,1,1.0,Ganancia,-0.45
2023-01-17,21175833984,21438660156,20978533203,21161519531,24999983362,0,-1.0,Pérdida,1.41
2023-01-18,21161050781,21564501953,20541544922,20688781250,30005625418,0,0.0,Pérdida,-0.07
2023-01-19,20686746094,21163011719,20685380859,21086792969,21152848261,1,1.0,Ganancia,-2.24
2023-01-20,21085373047,22692357422,20919126953,22676552734,28799154319,1,0.0,Pérdida,1.93
2023-01-21,22677427734,23282347656,22511833984,22777625000,32442278429,1,0.0,Pérdida,7.55
2023-01-22,22777986328,23056730469,22387900391,22720416016,24746386230,0,-1.0,Pérdida,0.44
2023-01-23,22721087891,23126486328,22654304688,22934431641,26518700512,1,1.0,Ganancia,-0.25
2023-01-24,22929626953,23134011719,22549744141,22636468750,26405069715,0,-1.0,Pérdida,0.92
2023-01-25,22639267578,23722099609,22406076172,23117859375,30685366709,1,1.0,Ganancia,-1.27
2023-01-26,23108955078,23237078125,22911373047,23032777344,26357839322,0,-1.0,Pérdida,2.07
2023-01-27,23030716797,23417720703,22654593750,23078728516,25383335641,1,1.0,Ganancia,-0.34
2023-01-28,23079964844,23165896484,22908845703,23031089844,14712928379,0,-1.0,Pérdida,0.21
2023-01-29,23031449219,23919890625,22985070313,23774566406,27423687259,1,1.0,Ganancia,-0.21
2023-01-30,23774648438,23789347656,22657582031,22840138672,27205595568,0,-1.0,Pérdida,3.23
